generation,individual_id,LOGLB,NUMG,LOGG,LOGB,TAGW,GHIST,LOGP1,GHIST1,mispredictions,p2 latency,energy per instruction
41,2689,5,4,8,8,8,145,11,4,30789,1.28,368.0
41,2690,4,4,8,9,13,112,10,5,15383,1.29,451.0
41,2691,4,6,8,14,8,63,10,5,14737,1.32,679.0
41,2692,4,6,11,13,14,145,10,11,11831,1.84,1647.0
41,2693,4,8,11,10,8,63,10,4,13214,1.78,1524.0
41,2694,4,4,8,12,14,179,11,11,15989,1.3,554.0
41,2695,4,6,11,14,14,145,10,11,11808,1.83,1706.0
41,2696,4,8,9,10,13,179,10,4,12272,1.52,1084.0
41,2697,5,5,9,14,13,145,10,11,12629,1.52,686.0
41,2698,4,5,10,12,14,145,10,6,12209,1.56,1042.0
42,2699,4,6,10,8,13,112,10,5,12273,1.53,1036.0
42,2700,4,6,8,14,8,145,11,5,14340,1.36,711.0
42,2701,4,4,8,8,14,145,10,10,16248,1.34,506.0
42,2702,4,6,11,10,8,63,10,5,13168,1.65,1051.0
42,2703,4,4,8,10,10,145,11,4,22383,1.32,470.0
42,2704,5,6,11,13,14,66,10,4,14679,1.84,1112.0
42,2705,5,4,8,8,10,63,11,10,14722,1.31,377.0
42,2706,5,6,8,8,10,145,10,4,14081,1.41,496.0
42,2707,4,4,9,11,8,63,10,10,14605,1.3,496.0
42,2708,4,6,10,10,13,145,11,10,11891,1.57,1194.0
42,2709,4,6,11,14,10,145,10,11,11865,1.79,1529.0
42,2710,4,8,8,13,12,179,16,11,12757,1.46,1609.0
42,2711,5,4,11,12,14,63,10,4,15141,1.71,807.0
42,2712,4,6,11,14,13,179,13,4,15332,1.84,1737.0
42,2713,4,8,10,10,13,145,10,4,12159,1.62,1459.0
42,2714,4,5,11,8,14,179,14,11,12130,1.82,1489.0
42,2715,4,6,11,14,13,145,10,10,14919,1.81,1655.0
42,2716,5,4,8,13,8,145,10,11,30183,1.3,455.0
42,2717,4,8,8,10,13,174,15,10,12817,1.43,1212.0
42,2718,4,4,11,13,10,66,10,4,13362,1.63,917.0
42,2719,4,4,8,10,8,63,10,10,15510,1.26,402.0
42,2720,4,6,11,8,10,145,11,10,12035,1.69,1144.0
42,2721,5,4,8,10,14,179,10,4,15125,1.33,405.0
42,2722,4,8,11,10,14,179,10,11,11663,1.85,1865.0
42,2723,4,8,11,12,12,179,12,11,11765,1.82,1843.0
42,2724,4,6,11,11,14,145,10,5,11856,1.83,1586.0
42,2725,5,5,9,9,10,145,13,11,12939,1.49,582.0
42,2726,4,6,8,10,12,132,10,7,12986,1.4,722.0
42,2727,4,5,11,13,10,145,10,4,12009,1.7,1129.0
42,2728,4,8,8,10,11,145,11,4,12812,1.42,876.0
42,2729,4,4,8,9,13,63,10,4,14661,1.29,445.0
42,2730,4,4,8,12,8,187,10,10,15995,1.33,503.0
42,2731,4,6,10,8,11,63,15,11,13258,1.5,1405.0
42,2732,5,4,8,9,13,145,11,5,15490,1.36,437.0
42,2733,4,6,11,10,11,179,12,11,12204,1.77,1271.0
42,2734,4,7,11,13,14,145,17,5,11940,1.82,2387.0
42,2735,4,6,10,12,10,112,10,5,12369,1.49,991.0
42,2736,5,5,8,14,8,145,10,4,27680,1.34,512.0
42,2737,4,4,11,12,14,179,10,11,13633,1.65,906.0
42,2738,4,8,8,12,13,66,10,4,13425,1.43,944.0
42,2739,4,5,8,8,10,63,10,6,19244,1.33,462.0
42,2740,4,4,11,10,11,145,10,10,13860,1.61,778.0
42,2741,7,8,11,10,12,177,12,11,12653,1.93,1426.0
42,2742,4,6,10,13,10,145,10,5,12095,1.49,1047.0
42,2743,4,6,8,10,13,145,15,4,13163,1.46,1179.0
42,2744,4,5,12,10,11,145,10,4,12146,1.93,1408.0
42,2745,4,5,8,8,8,63,10,10,14866,1.32,439.0
42,2746,5,8,8,12,8,145,10,5,30022,1.46,690.0
42,2747,4,6,10,13,14,145,10,4,11830,1.59,1291.0
42,2748,4,8,11,10,13,179,11,5,14833,1.84,1811.0
42,2749,4,6,10,14,10,145,15,11,12216,1.6,1541.0
42,2750,4,6,11,14,10,145,11,11,11891,1.69,1411.0
42,2751,4,6,9,13,14,145,10,4,12550,1.49,963.0
42,2752,5,5,10,10,11,112,11,11,12940,1.56,677.0
42,2753,4,6,8,9,14,112,10,5,13329,1.35,629.0
42,2754,4,8,11,13,12,179,10,5,11709,1.83,1811.0
42,2755,4,6,11,10,14,145,12,11,12008,1.78,1390.0
43,2756,4,6,10,9,13,145,15,4,11977,1.56,1543.0
43,2757,6,7,8,9,8,63,10,5,29538,1.46,613.0
43,2758,5,8,8,10,9,66,10,4,14414,1.44,615.0
43,2759,4,4,12,14,13,66,10,11,13002,1.87,1456.0
43,2760,4,6,9,13,13,145,10,10,12310,1.49,941.0
43,2761,5,8,8,11,14,145,10,11,13058,1.51,864.0
43,2762,4,4,8,10,14,63,10,11,14805,1.33,501.0
43,2763,4,8,10,10,10,145,15,4,12509,1.63,1623.0
43,2764,4,8,11,10,9,179,13,4,12093,1.84,1830.0
43,2765,4,5,10,8,14,150,11,12,12293,1.52,909.0
43,2766,4,6,8,10,11,112,11,4,13129,1.34,641.0
43,2767,5,4,12,8,8,79,10,4,29963,1.78,808.0
43,2768,5,5,8,10,10,145,10,4,13686,1.35,419.0
43,2769,4,5,11,12,14,145,11,5,11950,1.8,1292.0
43,2770,8,6,8,13,13,145,10,5,14364,1.56,1523.0
43,2771,4,5,9,13,14,134,10,4,13048,1.47,818.0
43,2772,4,5,8,12,8,145,10,5,15217,1.32,501.0
43,2773,5,4,8,12,13,153,10,4,15119,1.32,417.0
43,2774,4,6,10,13,12,130,10,5,16096,1.57,1215.0
43,2775,4,6,11,10,14,145,15,5,11768,1.83,1792.0
43,2776,4,6,10,10,11,134,13,10,12317,1.56,1226.0
43,2777,4,6,10,14,9,66,11,10,13218,1.52,1160.0
43,2778,5,4,8,13,9,145,13,5,16552,1.31,486.0
43,2779,5,5,8,9,10,179,10,5,13945,1.37,413.0
43,2780,4,8,11,10,12,132,12,11,11886,1.82,1791.0
43,2781,4,4,8,13,8,145,10,5,16836,1.28,501.0
43,2782,4,6,8,12,13,63,11,10,13804,1.4,755.0
43,2783,4,6,10,10,12,145,13,7,16579,1.57,1261.0
43,2784,8,5,9,10,12,179,11,11,15323,1.61,1371.0
43,2785,5,4,8,9,10,112,10,4,15690,1.34,364.0
43,2786,4,6,8,10,11,66,10,4,14038,1.34,626.0
43,2787,4,5,8,13,14,145,10,5,13882,1.41,698.0
43,2788,5,5,10,10,13,145,10,4,16328,1.61,826.0
43,2789,4,4,10,13,8,98,10,9,14475,1.4,689.0
43,2790,4,4,8,10,12,63,12,4,14731,1.31,491.0
43,2791,5,7,11,8,14,179,11,11,15109,1.84,1198.0
43,2792,4,6,11,8,13,179,11,5,15329,1.77,1312.0
43,2793,5,7,8,10,10,66,10,4,13636,1.41,561.0
43,2794,4,8,9,13,10,145,10,4,12464,1.48,1023.0
43,2795,5,6,8,11,11,145,10,4,20654,1.41,518.0
43,2796,4,6,10,14,13,145,11,10,12007,1.63,1378.0
43,2797,4,6,11,10,10,145,11,4,11971,1.69,1161.0
43,2798,4,6,11,10,14,150,19,4,11975,1.85,2174.0
43,2799,7,5,10,9,10,145,11,11,28063,1.62,865.0
43,2800,4,5,8,11,8,63,10,4,14669,1.3,471.0
43,2801,4,4,9,8,13,145,11,10,14978,1.36,529.0
43,2802,4,6,10,8,11,145,11,10,12129,1.53,1005.0
43,2803,5,6,9,10,13,145,10,10,12690,1.54,745.0
43,2804,4,6,11,12,14,179,10,11,12067,1.78,1391.0
43,2805,4,6,11,13,10,82,13,4,12792,1.79,1573.0
43,2806,4,5,10,9,14,145,10,5,12267,1.54,912.0
43,2807,4,6,10,10,12,134,13,10,16441,1.57,1258.0
43,2808,4,4,11,9,14,63,10,10,13162,1.63,830.0
43,2809,4,8,11,9,14,179,10,7,11854,1.84,1846.0
43,2810,5,6,8,12,10,132,10,11,13389,1.4,533.0
43,2811,4,5,11,10,12,145,11,4,12084,1.72,1052.0
43,2812,4,8,11,11,12,179,12,11,11746,1.82,1794.0
43,2813,4,6,8,10,10,63,19,10,19084,1.38,1095.0
43,2814,4,4,10,10,13,145,10,11,14350,1.45,726.0
43,2815,4,6,8,14,12,145,10,8,12925,1.38,817.0
43,2816,4,8,9,13,11,145,10,11,19315,1.49,1058.0
43,2817,4,4,8,13,14,145,19,10,16149,1.35,1079.0
43,2818,4,6,10,8,8,63,10,5,13378,1.5,866.0
44,2819,4,6,10,13,11,145,11,4,12067,1.52,1121.0
44,2820,4,6,10,8,13,145,10,5,12053,1.54,1038.0
44,2821,4,6,11,12,10,179,11,4,12190,1.69,1208.0
44,2822,4,8,8,10,8,179,12,10,14608,1.4,825.0
44,2823,4,4,11,8,12,171,10,11,13611,1.61,792.0
44,2824,5,4,8,10,11,112,11,4,20598,1.32,411.0
44,2825,4,5,8,11,14,145,10,8,13761,1.38,611.0
44,2826,5,8,11,13,14,179,10,5,15015,1.9,1503.0
44,2827,4,6,11,12,14,179,12,11,12010,1.77,1421.0
44,2828,4,8,11,10,12,179,10,11,11717,1.82,1747.0
44,2829,4,4,10,9,8,145,10,10,15353,1.44,628.0
44,2830,4,6,8,13,14,63,19,5,13957,1.41,1276.0
44,2831,4,4,11,10,10,145,10,11,14238,1.6,754.0
44,2832,4,5,8,12,13,66,10,4,13944,1.36,593.0
44,2833,4,6,8,14,9,63,10,5,14234,1.32,698.0
44,2834,4,5,10,10,14,145,10,11,12378,1.54,920.0
44,2835,4,6,8,10,10,153,11,11,21757,1.34,633.0
44,2836,4,5,11,9,11,145,10,10,12135,1.73,1001.0
44,2837,5,6,8,8,8,63,10,4,30609,1.39,466.0
44,2838,4,4,10,8,13,145,11,5,14380,1.45,710.0
44,2839,7,6,11,9,14,145,14,5,12321,2.01,1513.0
44,2840,4,4,8,8,8,63,10,4,15396,1.24,383.0
44,2841,5,6,9,10,9,74,10,5,14650,1.47,616.0
44,2842,6,4,8,10,8,118,11,4,30022,1.39,456.0
44,2843,5,4,8,12,13,66,10,4,14871,1.31,406.0
44,2844,4,6,11,13,10,145,10,10,11833,1.67,1337.0
44,2845,5,6,9,8,11,145,11,4,12913,1.52,629.0
44,2846,5,4,10,10,8,145,10,4,29940,1.44,562.0
44,2847,4,6,8,10,14,63,11,4,13975,1.41,775.0
44,2848,5,6,8,13,10,132,11,4,13437,1.46,670.0
44,2849,5,5,10,9,10,145,10,4,12556,1.55,717.0
44,2850,6,6,8,12,13,63,13,4,13933,1.48,716.0
44,2851,4,6,10,10,14,145,19,4,11887,1.57,1708.0
44,2852,4,6,10,10,10,150,15,11,12053,1.49,1411.0
44,2853,4,6,11,10,14,90,10,5,12714,1.77,1342.0
44,2854,5,5,8,11,8,145,10,9,27669,1.38,426.0
44,2855,4,6,10,11,13,145,10,5,11979,1.54,1071.0
44,2856,5,4,11,10,10,179,10,11,13723,1.63,597.0
44,2857,4,8,8,12,14,66,10,4,13558,1.45,1001.0
44,2858,5,6,9,10,10,179,11,4,13063,1.49,616.0
44,2859,4,6,10,11,10,145,10,7,12115,1.53,987.0
44,2860,4,4,8,9,12,179,12,11,15506,1.32,500.0
44,2861,4,8,11,10,13,187,10,11,14929,1.83,1813.0
44,2862,5,6,8,14,10,132,10,10,13402,1.38,603.0
44,2863,4,6,11,12,14,145,10,11,11842,1.77,1387.0
44,2864,5,6,10,11,14,145,10,10,12271,1.64,962.0
44,2865,5,6,9,10,14,145,10,4,12557,1.55,760.0
44,2866,4,6,8,12,14,112,10,11,12888,1.37,694.0
44,2867,4,8,11,10,11,179,10,4,11817,1.82,1686.0
44,2868,4,8,8,10,8,85,10,5,14442,1.39,698.0
44,2869,5,4,8,12,13,63,10,4,14636,1.31,406.0
44,2870,4,4,8,10,8,145,16,11,17139,1.28,634.0
44,2871,4,5,9,10,12,63,11,4,13433,1.47,727.0
44,2872,5,6,8,10,8,145,10,4,29331,1.34,464.0
44,2873,4,6,8,13,14,66,10,5,14025,1.35,723.0
44,2874,4,6,10,9,14,63,19,5,13120,1.57,1704.0
44,2875,4,4,8,13,8,145,10,10,17006,1.28,503.0
44,2876,4,4,8,10,13,187,10,10,14467,1.33,502.0
44,2877,4,6,10,12,13,145,11,4,11969,1.64,1387.0
44,2878,5,6,8,8,10,145,11,4,13713,1.37,525.0
44,2879,4,4,11,10,8,63,11,10,13338,1.58,728.0
45,2880,4,4,8,9,10,63,10,4,19706,1.28,399.0
45,2881,4,5,11,10,13,145,11,4,14645,1.73,1086.0
45,2882,4,5,10,8,12,63,11,11,16159,1.5,845.0
45,2883,4,6,8,8,8,145,10,5,14494,1.32,560.0
45,2884,5,4,10,8,13,167,11,4,18146,1.49,579.0
45,2885,4,5,8,10,10,145,11,4,21523,1.32,539.0
45,2886,4,6,8,13,14,145,10,11,13296,1.35,735.0
45,2887,5,6,10,12,10,132,19,5,12456,1.55,1498.0
45,2888,4,4,8,14,10,108,10,4,21206,1.28,555.0
45,2889,5,4,8,9,8,63,10,4,29720,1.33,346.0
45,2890,5,6,10,10,10,145,15,4,12421,1.56,1190.0
45,2891,4,6,11,13,14,175,14,5,12032,1.87,1932.0
45,2892,4,4,8,12,9,181,10,4,15835,1.34,515.0
45,2893,4,6,10,10,10,179,15,7,12259,1.5,1414.0
45,2894,4,8,10,10,10,145,18,4,12123,1.63,1890.0
45,2895,4,6,8,10,8,145,11,5,14592,1.33,595.0
45,2896,5,4,11,10,14,112,10,4,15994,1.67,668.0
45,2897,4,4,8,8,13,176,14,4,15145,1.35,710.0
45,2898,5,6,10,10,11,145,17,5,12673,1.64,1199.0
45,2899,4,6,11,10,13,145,12,11,14809,1.77,1352.0
45,2900,4,8,10,10,12,179,10,11,17280,1.61,1421.0
45,2901,5,4,8,10,11,187,11,4,21616,1.33,419.0
45,2902,4,4,9,9,8,63,10,5,14680,1.35,483.0
45,2903,5,8,11,11,14,179,10,11,15022,1.88,1405.0
45,2904,4,6,9,12,14,145,10,10,12477,1.45,870.0
45,2905,5,4,9,11,10,145,10,4,14653,1.36,428.0
45,2906,4,6,8,8,8,63,10,4,15004,1.32,548.0
45,2907,4,6,11,11,10,145,11,10,11943,1.69,1185.0
45,2908,5,5,9,10,11,112,10,4,13242,1.48,584.0
45,2909,4,5,11,10,14,179,10,11,11945,1.74,1117.0
45,2910,4,8,11,10,14,145,12,10,11791,1.84,1908.0
45,2911,4,6,11,14,12,179,10,11,12058,1.81,1607.0
45,2912,4,8,11,10,14,145,10,5,11841,1.85,1860.0
45,2913,5,6,10,13,8,63,11,4,29263,1.5,838.0
45,2914,4,4,8,8,13,145,10,5,15622,1.34,490.0
45,2915,4,6,11,10,14,145,13,5,11834,1.77,1427.0
45,2916,4,8,11,13,10,179,11,11,11903,1.8,1706.0
45,2917,4,6,11,10,12,145,12,4,11824,1.77,1305.0
45,2918,4,4,8,10,14,145,10,4,15843,1.34,510.0
45,2919,5,5,10,10,8,112,11,4,27341,1.52,635.0
45,2920,4,4,11,12,14,178,10,11,13580,1.65,907.0
45,2921,5,8,9,11,14,145,10,10,12549,1.59,977.0
45,2922,4,5,10,13,11,145,10,4,12218,1.58,1022.0
45,2923,4,8,8,8,13,145,11,4,12688,1.46,933.0
45,2924,4,8,11,10,13,179,15,5,14642,1.94,2389.0
45,2925,4,6,10,9,14,145,10,4,12123,1.55,1081.0
45,2926,5,6,8,10,13,145,10,5,13206,1.42,555.0
45,2927,4,5,8,11,14,145,13,10,13610,1.38,762.0
45,2928,4,6,9,10,10,145,10,11,12721,1.45,726.0
45,2929,5,6,10,13,10,145,10,4,12439,1.53,848.0
45,2930,4,6,8,10,14,145,10,4,13414,1.41,773.0
45,2931,4,6,8,12,10,145,10,11,22078,1.37,627.0
45,2932,5,8,8,14,13,132,10,4,13047,1.49,839.0
45,2933,5,5,8,12,14,132,10,5,13656,1.42,519.0
45,2934,4,8,8,14,14,145,10,4,12913,1.45,1055.0
45,2935,4,5,11,10,13,145,10,11,14658,1.74,1069.0
45,2936,5,6,10,8,14,112,10,10,12452,1.58,819.0
45,2937,5,6,9,10,11,145,10,5,12676,1.47,640.0
45,2938,4,6,10,10,10,179,11,11,12337,1.5,1010.0
45,2939,4,8,11,12,14,179,10,7,11582,1.86,1922.0
45,2940,5,8,11,10,14,145,10,4,14837,1.88,1386.0
45,2941,5,4,8,8,10,132,10,10,15791,1.31,364.0
45,2942,4,5,8,9,8,63,10,5,14897,1.3,447.0
45,2943,4,5,11,10,10,145,11,8,11863,1.65,970.0
45,2944,4,6,9,10,12,65,17,10,13299,1.49,1221.0
45,2945,7,4,8,9,8,63,10,4,30056,1.37,588.0
45,2946,5,5,8,8,11,112,10,11,20343,1.35,426.0
45,2947,4,4,10,13,8,63,10,10,14054,1.4,685.0
45,2948,4,5,8,8,14,145,19,8,13952,1.33,1124.0
46,2949,5,8,8,10,12,145,10,11,12799,1.47,711.0
46,2950,4,6,11,10,10,179,10,4,12110,1.69,1149.0
46,2951,4,8,11,13,14,86,10,4,12413,1.85,1944.0
46,2952,4,4,8,10,8,198,10,8,15599,1.27,418.0
46,2953,5,6,9,8,13,63,10,10,13655,1.5,614.0
46,2954,5,4,8,9,11,145,10,4,21177,1.35,379.0
46,2955,4,4,8,8,8,63,11,4,15398,1.26,400.0
46,2956,5,6,11,13,10,145,10,4,12187,1.77,975.0
46,2957,5,6,10,12,14,112,10,5,12316,1.64,984.0
46,2958,4,4,8,10,13,66,10,4,14937,1.32,485.0
46,2959,4,6,8,14,10,66,11,4,19170,1.37,751.0
46,2960,5,6,8,9,10,132,11,10,13499,1.37,533.0
46,2961,4,5,10,10,13,145,10,5,12222,1.53,889.0
46,2962,4,8,11,10,14,179,10,5,11700,1.85,1863.0
46,2963,5,5,9,8,13,145,10,4,12875,1.49,522.0
46,2964,5,6,8,10,13,145,11,11,13400,1.43,619.0
46,2965,4,8,8,8,12,179,10,11,12833,1.44,891.0
46,2966,4,4,11,10,8,63,12,10,13446,1.61,788.0
46,2967,4,5,11,12,10,145,10,4,12051,1.75,1234.0
46,2968,5,5,10,10,14,145,10,11,12304,1.63,847.0
46,2969,5,4,9,8,11,63,10,4,14061,1.37,382.0
46,2970,4,8,8,11,10,145,18,10,22621,1.43,1245.0
46,2971,4,6,10,9,13,145,11,5,12038,1.53,1059.0
46,2972,4,6,10,8,13,145,15,5,12115,1.56,1535.0
46,2973,4,6,11,10,10,179,11,7,12145,1.69,1166.0
46,2974,5,4,8,9,13,145,10,5,15451,1.34,395.0
46,2975,4,6,10,13,10,66,11,4,12979,1.49,1058.0
46,2976,4,5,10,13,13,145,11,5,12007,1.57,1075.0
46,2977,4,8,8,10,8,112,10,11,14444,1.4,703.0
46,2978,4,6,11,14,12,179,12,5,11932,1.72,1514.0
46,2979,4,4,11,14,14,63,10,4,13154,1.73,1177.0
46,2980,5,6,10,10,13,145,11,10,16594,1.57,837.0
46,2981,4,6,11,14,10,150,11,11,11861,1.69,1411.0
46,2982,4,6,10,13,14,145,11,4,12027,1.59,1308.0
46,2983,4,6,11,8,13,145,11,5,14804,1.77,1307.0
46,2984,5,6,10,10,14,179,10,4,12534,1.6,841.0
46,2985,6,4,8,12,8,145,10,5,30320,1.34,480.0
46,2986,5,5,8,8,14,63,10,4,14252,1.37,457.0
46,2987,4,6,11,10,10,131,11,4,12111,1.69,1160.0
46,2988,4,6,12,13,10,145,15,4,12380,1.9,2179.0
46,2989,4,5,10,12,14,145,11,4,12217,1.59,1182.0
46,2990,5,5,8,8,14,150,10,5,13637,1.38,468.0
46,2991,4,6,11,10,12,132,10,11,12075,1.76,1267.0
46,2992,4,4,8,14,8,145,11,4,17126,1.26,543.0
46,2993,4,6,11,10,10,63,11,4,12896,1.68,1152.0
46,2994,4,4,9,9,13,79,15,11,14663,1.46,985.0
46,2995,5,4,8,10,8,112,11,8,30514,1.29,373.0
46,2996,4,8,12,9,12,179,12,11,11836,2.01,2412.0
46,2997,4,4,9,8,8,63,10,10,15054,1.34,477.0
46,2998,5,6,8,11,11,112,10,4,20073,1.4,514.0
46,2999,5,4,8,10,14,145,11,10,15743,1.37,456.0
46,3000,4,6,9,11,10,145,10,8,12631,1.43,731.0
47,3001,4,6,11,10,12,145,10,5,11814,1.76,1266.0
47,3002,4,6,8,10,8,179,10,5,15180,1.36,605.0
47,3003,4,8,11,14,12,112,12,11,12106,1.91,2243.0
47,3004,4,6,11,10,12,77,12,11,12887,1.76,1300.0
47,3005,5,6,9,10,10,145,10,5,12865,1.49,641.0
47,3006,4,6,11,11,14,145,10,4,11927,1.83,1587.0
47,3007,5,4,10,10,8,112,10,4,30122,1.43,556.0
47,3008,4,8,8,13,8,66,10,11,14284,1.41,791.0
47,3009,5,4,8,10,13,145,11,4,15795,1.36,444.0
47,3010,4,6,9,11,11,145,15,5,19015,1.41,1010.0
47,3011,5,6,10,9,13,112,10,10,16092,1.56,810.0
47,3012,5,8,9,11,14,179,10,10,12549,1.6,981.0
47,3013,4,6,11,12,11,112,10,11,12178,1.75,1260.0
47,3014,4,6,8,10,11,112,10,5,12996,1.34,633.0
47,3015,4,4,9,10,12,187,12,11,13768,1.36,588.0
47,3016,5,8,11,9,11,179,10,5,12309,1.85,1255.0
47,3017,8,6,8,10,8,145,15,5,27688,1.52,1870.0
47,3018,5,4,10,8,13,112,11,4,17341,1.48,572.0
47,3019,5,6,10,8,10,63,10,4,13461,1.55,724.0
47,3020,4,4,8,10,8,145,15,10,17197,1.26,635.0
47,3021,4,4,8,12,9,66,18,5,15117,1.32,833.0
47,3022,4,6,10,8,13,145,10,4,11992,1.54,1039.0
47,3023,4,6,10,8,14,145,10,4,12000,1.55,1074.0
47,3024,5,5,9,10,13,145,11,4,12847,1.51,660.0
47,3025,4,8,8,12,13,145,10,4,12699,1.44,954.0
47,3026,4,5,11,10,14,145,12,11,11873,1.78,1344.0
47,3027,5,6,8,13,10,63,10,4,14181,1.41,550.0
47,3028,4,4,11,9,13,145,11,4,16624,1.64,854.0
47,3029,4,4,11,8,10,145,10,4,13928,1.59,737.0
47,3030,5,6,8,13,8,63,11,4,29773,1.44,643.0
47,3031,6,4,8,10,11,63,11,4,15506,1.33,422.0
47,3032,4,6,10,13,10,179,10,7,12386,1.5,1054.0
47,3033,4,6,8,12,13,145,10,4,12805,1.39,695.0
47,3034,4,5,11,10,10,66,11,8,12869,1.65,961.0
47,3035,4,6,8,9,14,145,15,5,13359,1.47,1201.0
47,3036,4,6,11,9,13,63,11,4,14906,1.76,1304.0
47,3037,4,4,8,14,10,145,10,4,22350,1.29,560.0
47,3038,4,8,8,13,11,145,11,5,12838,1.43,931.0
47,3039,4,8,8,8,13,63,10,10,13488,1.44,906.0
47,3040,4,4,10,10,13,63,11,10,13197,1.48,777.0
47,3041,5,5,10,10,12,112,13,5,12909,1.59,880.0
47,3042,4,6,9,10,14,145,10,11,12703,1.47,810.0
47,3043,7,6,12,14,10,145,11,7,29294,1.97,1540.0
47,3044,4,6,10,14,13,145,13,4,11891,1.63,1464.0
47,3045,4,8,8,9,13,145,15,5,12846,1.43,1196.0
47,3046,4,8,10,10,14,145,15,4,12096,1.69,1870.0
47,3047,4,6,11,13,14,145,10,10,11859,1.84,1646.0
47,3048,4,6,9,14,13,145,10,5,12452,1.5,986.0
47,3049,4,6,11,13,14,125,10,11,11865,1.84,1645.0
47,3050,4,4,8,10,8,63,10,5,15393,1.26,400.0
47,3051,4,6,8,13,13,145,11,4,12913,1.39,763.0
47,3052,8,6,10,10,8,137,17,5,26187,1.66,2612.0
47,3053,4,5,8,12,14,145,11,4,13779,1.39,640.0
47,3054,4,8,10,10,10,179,10,11,12396,1.58,1311.0
47,3055,4,4,11,12,14,103,11,12,13733,1.64,916.0
48,3056,5,6,8,14,8,112,11,5,29260,1.4,693.0
48,3057,4,4,8,10,8,112,10,4,16671,1.26,406.0
48,3058,4,5,11,12,10,145,10,11,12063,1.75,1236.0
48,3059,5,6,8,10,10,132,11,4,13665,1.37,543.0
48,3060,4,4,11,9,13,145,10,11,16615,1.62,818.0
48,3061,4,6,8,14,10,187,11,4,22779,1.38,769.0
48,3062,4,6,8,10,14,150,19,4,13391,1.34,1229.0
48,3063,5,4,10,10,8,66,10,11,30868,1.43,554.0
48,3064,5,6,8,12,8,132,11,11,29875,1.42,574.0
48,3065,4,5,8,9,10,66,10,4,18891,1.31,478.0
48,3066,5,4,8,12,13,132,10,5,15494,1.32,415.0
48,3067,4,6,10,13,13,145,11,4,12117,1.57,1267.0
48,3068,4,5,11,8,10,145,11,4,11995,1.65,953.0
48,3069,4,6,8,12,13,66,10,4,13913,1.38,686.0
48,3070,4,4,10,10,14,145,15,4,14120,1.5,1153.0
48,3071,4,5,11,8,10,150,11,8,12114,1.65,954.0
48,3072,5,6,11,10,14,66,10,4,14712,1.8,1009.0
48,3073,4,6,8,13,12,156,10,5,13153,1.35,699.0
48,3074,4,6,9,14,14,145,12,11,12377,1.48,1053.0
48,3075,4,8,11,12,10,179,10,11,11887,1.82,1686.0
48,3076,4,8,8,8,10,171,15,4,23026,1.45,1427.0
48,3077,5,4,11,10,14,63,10,4,15154,1.67,660.0
48,3078,4,8,9,8,11,179,10,4,19953,1.52,973.0
48,3079,4,4,8,9,13,187,10,4,14375,1.3,459.0
48,3080,4,5,8,12,13,187,10,11,13739,1.37,610.0
48,3081,4,6,8,14,14,63,10,4,14018,1.38,844.0
48,3082,4,8,8,10,8,179,10,4,14312,1.4,709.0
48,3083,5,4,11,8,14,63,10,4,15099,1.67,637.0
48,3084,4,6,11,10,12,179,12,11,12259,1.77,1312.0
48,3085,4,6,10,10,13,179,10,10,12209,1.54,1068.0
48,3086,4,8,11,12,14,145,11,11,11782,1.91,2182.0
48,3087,5,6,8,10,13,112,10,5,13248,1.42,551.0
48,3088,4,8,10,13,14,145,10,11,12123,1.68,1715.0
48,3089,4,5,11,12,10,179,10,11,11954,1.75,1240.0
48,3090,4,6,8,8,13,145,10,9,12881,1.41,724.0
48,3091,4,6,8,12,13,145,10,5,12629,1.39,695.0
48,3092,4,6,10,12,13,66,11,11,12888,1.63,1379.0
48,3093,4,4,8,10,13,145,10,10,15743,1.33,498.0
48,3094,4,6,10,10,12,145,10,4,16740,1.53,1030.0
48,3095,5,6,9,13,14,134,10,5,12522,1.53,792.0
48,3096,5,8,8,10,14,132,14,5,12934,1.47,946.0
48,3097,5,4,10,13,14,187,19,5,13324,1.52,1337.0
48,3098,4,6,9,9,11,145,10,5,19025,1.44,721.0
48,3099,5,5,8,10,10,132,10,4,14210,1.35,418.0
48,3100,4,6,10,9,10,145,15,5,12162,1.49,1391.0
48,3101,4,5,8,14,14,112,10,11,13885,1.37,704.0
48,3102,4,6,11,10,8,191,10,5,12663,1.66,1066.0
48,3103,4,6,10,9,9,179,11,4,12696,1.53,979.0
48,3104,4,5,10,10,9,145,11,4,12723,1.51,825.0
48,3105,5,6,8,10,13,145,10,10,13323,1.42,557.0
48,3106,4,6,11,13,12,145,13,6,11848,1.83,1671.0
48,3107,4,5,9,10,14,145,11,11,12741,1.49,778.0
48,3108,4,6,8,8,8,145,11,4,14725,1.36,570.0
48,3109,5,4,11,13,10,63,10,4,13458,1.72,770.0
48,3110,4,5,9,10,12,145,14,11,12651,1.47,930.0
48,3111,4,4,9,14,8,63,10,4,14768,1.29,609.0
48,3112,4,6,8,8,13,145,10,11,13024,1.41,724.0
49,3113,4,5,10,13,13,145,10,5,12113,1.57,1068.0
49,3114,5,6,8,9,14,145,15,5,13385,1.51,1018.0
49,3115,4,8,11,12,14,179,10,4,11741,1.86,1921.0
49,3116,5,4,8,10,8,63,10,4,29855,1.3,337.0
49,3117,5,4,8,8,8,112,11,4,31256,1.28,365.0
